bgs,bgs (2),bgs (3),bgs (4),bgs (5),bgs (6),bgs (7),bgs (8),bgs (9),bgs (10),bgs (11),bgs (12),bgs (13),sp_wt,news-item,news-item (2),news-item (3),news-item (4),news-item (5),news-item (6),news-item (7),news-item (8),news-item (9),news-item (10),news-item (11),news-item (12),news-item (13)
渤海,天津,滨海新区,TJB02014,117.92,38.94,2020-10,8.41,11.15,3.96,0.086,0.002,0.016,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,渤海,天津,滨海新区,TJB02016,117.93,39.05,2020-10,8.46,11.50,4.36,0.025,0.003,0.010
渤海,天津,滨海新区,TJB02017,117.92,38.73,2020-10,8.48,10.87,2.97,0.030,0.003,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,渤海,天津,滨海新区,TJB02018,117.90,38.99,2020-10,8.48,10.92,5.49,0.029,0.002,0.006
渤海,天津,滨海新区,TJB02019,117.89,38.87,2020-10,8.45,11.05,3.49,0.130,0.001,0.009,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,天津,滨海新区,TJB02020,117.77,38.75,2020-10,8.46,10.55,2.74,0.055,0.002,0.008
渤海,天津,滨海新区,TJB02021,117.70,38.63,2020-10,8.48,10.50,1.40,0.041,0.002,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,天津,滨海新区,TJB02022,118.04,38.81,2020-10,8.48,11.51,2.06,0.136,0.006,0.008
渤海,天津,滨海新区,TJB02023,117.97,38.66,2020-10,8.46,9.71,0.99,0.322,0.004,0.012,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,河北,沧州,HBB10001,117.80,38.45,2020-11,8.26,10.16,1.86,0.016,0.002,0.014
渤海,河北,沧州,HBB10002,117.78,38.57,2020-10,8.24,10.70,2.88,0.030,0.005,0.003,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,河北,沧州,HBB10003,117.88,38.36,2020-10,8.01,9.24,1.31,0.113,0.003,0.002
渤海,河北,沧州,HBB10004,118.00,38.48,2020-10,8.08,9.26,1.32,0.062,0.010,0.002,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,河北,沧州,HBB10005,117.87,38.58,2020-10,8.09,9.65,1.20,0.070,0.002,0.002
渤海,山东,滨州,SDB13001,118.10,38.33,2020-11,8.28,8.93,1.15,0.200,0.006,0.018,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,滨州,SDB13002,118.17,38.45,2020-11,8.21,8.61,1.56,0.095,0.002,0.034
渤海,山东,滨州,SDB13003,117.97,38.29,2020-11,8.26,9.61,1.38,0.103,0.004,0.031,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,滨州,SDB13004,118.17,38.23,2020-11,8.25,8.94,1.04,0.179,0.011,0.020
渤海,山东,滨州,SDB13005,117.94,38.33,2020-11,8.27,9.29,1.40,0.100,0.003,0.035,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05001,118.64,38.23,2020-11,8.06,8.54,1.29,0.136,0.005,0.012
渤海,山东,东营,SDB05002,119.28,38.18,2020-11,8.20,8.89,0.81,0.172,0.006,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,渤海,山东,东营,SDB05003,119.21,37.85,2020-11,8.21,9.24,1.83,0.379,0.007,0.016
渤海,山东,东营,SDB05004,119.04,37.47,2020-11,8.33,8.98,1.61,0.334,0.002,0.006,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,东营,SDB05005,118.85,38.22,2020-10,8.18,13.12,1.29,0.273,0.007,0.010
渤海,山东,东营,SDB05006,118.95,38.18,2020-10,8.08,13.70,0.98,0.245,0.005,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,东营,SDB05007,119.11,38.10,2020-10,8.14,13.24,1.53,0.292,0.005,未检出
渤海,山东,东营,SDB05008,119.13,37.37,2020-10,8.20,9.56,2.04,0.411,未检出,未检出,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,渤海,山东,东营,SDB05009,119.38,37.62,2020-10,8.21,9.81,1.44,0.434,0.001,未检出
渤海,山东,东营,SDB05010,118.30,38.36,2020-10,7.97,13.84,0.89,0.074,0.008,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,渤海,山东,东营,SDB05011,119.39,37.83,2020-10,8.17,10.39,0.93,0.402,0.005,未检出
渤海,山东,东营,SDB05012,118.41,38.19,2020-10,8.04,12.21,0.67,0.112,0.004,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,东营,SDB05013,119.11,37.56,2020-10,8.33,9.67,2.31,0.281,0.002,未检出
渤海,山东,东营,SDB05014,118.90,38.15,2020-10,8.06,12.21,1.08,0.092,0.003,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05015,119.04,37.95,2020-10,8.29,13.89,1.06,0.151,0.005,0.010
渤海,山东,东营,SDB05016,119.35,37.44,2020-10,8.15,9.69,1.81,0.373,0.003,未检出,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,四类,渤海,山东,东营,SDB05017,119.51,37.72,2020-10,8.17,9.76,1.42,0.413,0.007,未检出
渤海,山东,东营,SDB05018,118.46,38.35,2020-10,8.06,13.17,0.94,0.184,0.007,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,东营,SDB05019,119.14,37.57,2020-10,8.28,9.79,2.41,0.284,0.002,未检出
渤海,山东,东营,SDB05020,119.24,37.58,2020-10,8.12,9.51,1.50,0.454,未检出,未检出,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05021,118.29,38.21,2020-10,8.00,12.90,0.94,0.092,0.011,0.010
渤海,山东,东营,SDB05022,119.32,37.74,2020-10,8.15,10.47,0.54,0.337,0.003,未检出,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05023,118.53,38.21,2020-10,8.09,12.17,1.14,0.100,0.004,未检出
渤海,山东,东营,SDB05024,119.25,37.41,2020-10,8.15,9.75,1.33,0.265,0.003,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05025,119.24,37.99,2020-10,8.19,12.96,1.26,0.036,0.005,未检出
渤海,山东,东营,SDB05026,119.42,37.97,2020-10,8.19,12.02,1.12,0.082,0.004,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05027,118.97,38.05,2020-10,8.21,14.03,1.46,0.078,0.004,0.010
渤海,山东,东营,SDB05028,119.10,38.22,2020-10,8.19,14.24,1.36,0.266,0.004,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,东营,SDB05029,118.57,38.33,2020-10,7.98,13.59,0.71,0.197,0.005,0.010
渤海,山东,东营,SDB05030,118.71,38.30,2020-10,8.00,13.29,1.23,0.186,0.008,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,渤海,山东,潍坊,SDB07001,119.17,37.28,2020-11,8.28,9.32,1.89,0.578,0.007,0.018
渤海,山东,潍坊,SDB07002,119.41,37.24,2020-11,8.33,9.48,1.99,0.311,0.006,0.024,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,潍坊,SDB07003,119.49,37.38,2020-11,8.37,9.79,1.16,0.295,0.003,0.017
渤海,山东,潍坊,SDB07004,119.29,37.26,2020-11,8.23,8.95,2.01,0.480,0.008,0.045,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,渤海,山东,潍坊,SDB07005,119.52,37.23,2020-11,8.35,9.06,1.64,0.357,0.004,0.011
渤海,山东,烟台,SDB06003,120.78,38.13,2020-11,8.11,8.84,0.63,0.077,0.017,0.011,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06004,120.72,37.92,2020-11,8.18,8.80,1.04,0.068,0.010,0.008
渤海,山东,烟台,SDB06007,120.33,37.80,2020-11,8.24,8.92,1.10,0.071,0.004,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06009,120.04,37.59,2020-11,8.13,8.76,0.95,0.197,0.006,0.020
渤海,山东,烟台,SDB06012,119.51,37.52,2020-11,8.27,9.12,1.51,0.288,0.003,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,烟台,SDB06013,119.82,37.33,2020-11,8.25,9.00,2.03,0.163,0.009,0.016
渤海,山东,烟台,SDB06015,119.77,37.19,2020-10,8.44,9.96,0.28,0.182,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06018,120.13,37.84,2020-10,8.23,9.85,1.58,0.058,0.003,0.011
渤海,山东,烟台,SDB06019,119.84,37.58,2020-10,8.38,9.46,未检出,0.230,0.001,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,烟台,SDB06020,119.74,37.45,2020-10,8.37,9.32,1.60,0.296,0.001,未检出
渤海,山东,烟台,SDB06021,119.64,37.21,2020-10,8.38,10.02,1.60,0.328,0.002,未检出,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06022,120.61,37.80,2020-10,8.05,9.57,1.15,0.039,0.004,0.012
渤海,山东,烟台,SDB06023,119.66,37.33,2020-10,8.32,9.65,1.48,0.334,0.001,0.007,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06024,120.23,37.65,2020-10,7.90,9.68,1.04,0.025,0.004,未检出
渤海,山东,烟台,SDB06025,120.50,37.90,2020-10,8.14,9.67,1.34,0.040,0.004,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06026,121.03,38.25,2020-11,8.06,7.98,0.34,0.082,0.015,0.009
渤海,山东,烟台,SDB06027,120.79,37.85,2020-10,7.91,9.42,1.46,0.045,0.007,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,渤海,山东,烟台,SDB06028,119.60,37.42,2020-10,8.41,9.58,1.24,0.348,0.002,0.008
渤海,山东,烟台,SDB06029,120.02,37.49,2020-10,8.24,9.75,1.56,0.320,0.002,0.008,三类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,渤海,山东,烟台,SDB06030,119.86,37.46,2020-10,8.39,9.40,0.54,0.265,0.001,未检出
渤海,山东,烟台,SDB06031,119.74,37.55,2020-10,8.37,9.57,1.34,0.294,0.002,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06032,120.31,37.94,2020-10,8.22,9.63,1.42,0.047,0.005,0.016
渤海,山东,烟台,SDB06033,120.05,37.76,2020-10,8.17,9.76,1.36,0.079,0.006,0.014,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,渤海,山东,烟台,SDB06034,120.54,38.01,2020-10,8.10,9.50,1.19,0.123,0.008,未检出
渤海,山东,烟台,SDB06035,120.13,37.67,2020-10,8.08,9.88,0.98,0.065,0.005,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06008,121.25,37.71,2020-11,8.10,8.54,0.53,0.117,0.015,0.012
黄海,山东,烟台,SDH06010,121.69,37.62,2020-11,8.11,8.44,0.46,0.062,0.014,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06011,121.42,37.57,2020-11,8.10,8.42,0.91,0.123,0.015,0.006
黄海,山东,烟台,SDH06014,121.00,36.56,2020-10,8.19,7.95,0.49,0.110,0.002,0.009,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06016,121.04,37.78,2020-10,8.08,9.39,1.06,0.032,0.006,0.007
黄海,山东,烟台,SDH06017,121.24,36.64,2020-10,8.08,9.11,0.72,0.037,0.003,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06035,121.28,37.85,2020-10,8.09,9.29,1.00,0.017,0.004,0.008
黄海,山东,烟台,SDH06036,121.04,37.74,2020-10,8.03,9.50,1.12,0.026,0.006,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06037,121.18,36.64,2020-10,8.19,9.24,1.48,0.017,0.003,0.005
黄海,山东,烟台,SDH06038,121.49,37.74,2020-10,8.16,9.32,1.18,0.186,0.017,0.005,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06039,121.35,36.62,2020-10,7.99,9.19,1.52,0.140,0.004,0.006
黄海,山东,烟台,SDH06040,120.95,37.83,2020-10,7.96,9.41,1.53,0.052,0.006,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06041,121.08,37.81,2020-10,8.17,9.33,1.25,0.022,0.008,未检出
黄海,山东,烟台,SDH06042,121.43,37.65,2020-10,8.00,9.19,1.52,0.016,0.007,0.011,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06043,121.55,37.52,2020-10,7.97,9.67,1.16,0.026,0.007,0.009
黄海,山东,烟台,SDH06044,120.97,36.57,2020-10,7.98,8.72,0.84,0.248,0.011,0.007,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06045,121.19,36.42,2020-10,8.15,9.61,1.76,0.018,0.003,0.004
黄海,山东,烟台,SDH06046,121.22,37.63,2020-10,8.11,9.60,0.86,0.017,0.007,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,烟台,SDH06047,121.28,37.60,2020-10,8.11,9.82,0.96,0.014,0.005,0.013
黄海,山东,烟台,SDH06048,120.91,36.59,2020-10,7.81,8.16,1.24,0.716,0.015,0.005,劣四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11001,122.22,37.68,2020-11,8.20,8.51,0.55,0.026,0.006,0.012
黄海,山东,威海,SDH11002,122.17,37.50,2020-11,7.98,8.29,0.77,0.094,0.015,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11003,122.71,37.45,2020-11,8.12,7.83,0.51,0.064,0.015,0.016
黄海,山东,威海,SDH11004,122.53,37.09,2020-11,8.09,8.44,0.50,0.060,0.010,0.015,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11005,122.61,37.07,2020-11,8.04,8.06,0.58,0.072,0.011,0.029
黄海,山东,威海,SDH11006,122.15,36.86,2020-11,7.99,8.77,0.85,0.109,0.023,0.022,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11007,122.46,36.84,2020-11,7.90,8.43,0.70,0.077,0.012,0.015
黄海,山东,威海,SDH11008,121.56,36.72,2020-11,7.92,8.26,0.79,0.086,0.016,0.014,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11009,121.88,36.63,2020-11,8.13,8.12,0.37,0.039,0.011,0.010
黄海,山东,威海,SDH11010,122.66,37.28,2020-10,8.29,8.80,0.52,0.099,0.008,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11011,121.74,36.82,2020-10,8.14,9.23,1.06,0.182,0.001,0.004
黄海,山东,威海,SDH11012,121.47,36.78,2020-10,8.27,8.45,0.74,0.196,0.005,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11013,122.50,37.67,2020-10,8.33,9.18,0.86,0.192,0.004,0.013
黄海,山东,威海,SDH11014,122.62,37.50,2020-10,8.35,8.83,0.96,0.082,0.007,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11015,122.32,37.47,2020-10,8.27,8.81,0.98,0.123,0.006,0.004
黄海,山东,威海,SDH11016,122.50,37.48,2020-10,8.28,8.81,1.16,0.135,0.009,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11017,122.47,37.05,2020-10,8.25,8.49,0.83,0.058,0.004,未检出
黄海,山东,威海,SDH11018,122.45,36.90,2020-10,8.33,8.63,1.10,0.044,0.005,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11019,121.98,36.91,2020-10,8.16,10.31,0.99,0.045,0.002,未检出
黄海,山东,威海,SDH11020,122.47,37.11,2020-10,8.23,8.79,0.92,0.143,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11021,121.67,36.80,2020-10,8.10,9.09,0.83,0.056,0.002,未检出
黄海,山东,威海,SDH11022,121.51,36.67,2020-10,8.28,8.56,0.51,0.109,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11023,122.00,36.80,2020-10,8.49,10.26,0.79,0.110,未检出,未检出
黄海,山东,威海,SDH11024,121.97,37.57,2020-10,8.30,8.50,0.81,0.148,0.008,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11025,122.75,37.04,2020-10,8.34,8.96,1.07,0.139,0.006,未检出
黄海,山东,威海,SDH11026,122.68,36.85,2020-10,8.34,8.95,1.06,0.105,0.001,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11027,122.20,36.74,2020-10,8.32,8.98,1.26,0.097,0.004,0.004
黄海,山东,威海,SDH11028,122.30,36.61,2020-10,8.32,8.92,0.53,0.126,0.007,0.005,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11029,122.65,36.71,2020-10,8.37,8.95,0.62,0.138,0.002,未检出
黄海,山东,威海,SDH11030,122.80,37.35,2020-10,8.32,8.66,0.79,0.098,0.008,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11031,122.85,37.21,2020-10,8.28,8.88,0.80,0.139,0.006,未检出
黄海,山东,威海,SDH11032,122.79,36.88,2020-10,8.35,9.03,0.75,0.064,0.003,0.004,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11033,122.37,36.72,2020-10,8.30,8.86,0.85,0.139,0.001,未检出
黄海,山东,威海,SDH11034,122.08,36.69,2020-10,8.35,9.22,0.35,0.114,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,威海,SDH11035,122.49,36.64,2020-10,8.39,9.05,0.83,0.227,0.001,未检出
黄海,山东,威海,SDH11036,121.62,36.63,2020-10,8.29,8.57,0.69,0.171,0.003,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,威海,SDH11037,122.10,36.88,2020-10,8.30,8.94,0.86,0.093,0.020,未检出
黄海,山东,威海,SDH11038,122.33,36.83,2020-10,8.26,9.35,0.99,0.118,0.002,未检出,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,威海,SDH11039,122.72,37.16,2020-10,8.32,8.84,0.69,0.120,0.004,0.011
黄海,山东,威海,SDH11040,122.64,36.97,2020-10,8.40,8.93,0.69,0.124,0.003,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02001,120.79,36.38,2020-10,8.24,7.10,0.21,0.076,0.007,0.008
黄海,山东,青岛,SDH02002,121.34,36.34,2020-11,8.08,7.70,0.66,0.062,0.012,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,劣四类,黄海,山东,青岛,SDH02003,120.33,36.16,2020-11,8.07,8.67,1.03,0.755,0.028,0.003
黄海,山东,青岛,SDH02004,120.20,36.17,2020-11,7.86,8.46,1.05,0.176,0.014,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02005,120.24,36.10,2020-10,8.05,7.15,0.55,0.180,0.011,0.009
黄海,山东,青岛,SDH02006,120.29,36.03,2020-11,8.08,7.76,0.63,0.096,0.008,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02007,120.91,35.92,2020-11,8.14,7.70,0.45,0.036,0.008,0.018
黄海,山东,青岛,SDH02008,120.42,35.92,2020-10,8.02,7.43,0.65,0.135,0.006,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02009,120.00,35.65,2020-11,8.11,7.32,0.73,0.074,0.005,0.009
黄海,山东,青岛,SDH02010,120.32,35.51,2020-10,8.12,7.75,0.52,0.043,0.006,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02011,120.81,36.34,2020-10,8.34,7.20,0.28,0.019,未检出,0.005
黄海,山东,青岛,SDH02012,120.63,36.07,2020-10,8.26,5.65,1.03,0.019,0.002,未检出,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,青岛,SDH02013,120.41,36.04,2020-10,8.31,5.95,0.91,0.015,0.001,0.005
黄海,山东,青岛,SDH02014,120.27,35.94,2020-10,8.17,6.90,0.76,0.101,未检出,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02015,120.12,35.82,2020-10,8.22,6.80,0.83,0.097,0.001,0.015
黄海,山东,青岛,SDH02016,119.80,35.56,2020-10,8.19,6.95,1.43,0.122,0.002,0.012,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,青岛,SDH02017,120.25,36.07,2020-10,8.30,5.95,0.82,0.061,未检出,未检出
黄海,山东,青岛,SDH02018,120.19,36.11,2020-10,8.27,6.20,0.53,0.153,未检出,0.027,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,青岛,SDH02019,120.51,36.00,2020-10,8.24,5.85,0.77,0.052,0.001,未检出
黄海,山东,青岛,SDH02020,120.75,36.00,2020-11,8.11,7.74,0.35,0.068,0.010,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02021,120.50,35.74,2020-10,8.03,7.39,0.51,0.062,0.008,0.003
黄海,山东,青岛,SDH02022,120.70,36.30,2020-10,8.31,6.60,0.63,0.015,0.001,0.008,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02023,120.14,35.90,2020-10,8.21,7.30,0.32,0.100,未检出,0.010
黄海,山东,青岛,SDH02024,120.06,35.85,2020-10,8.23,7.50,1.79,0.136,0.001,0.020,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02025,119.97,35.70,2020-10,8.24,7.00,1.13,0.127,未检出,0.010
黄海,山东,青岛,SDH02026,119.91,35.59,2020-10,8.24,7.05,0.84,0.042,0.001,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02027,119.96,35.50,2020-10,8.28,7.00,1.62,0.033,0.001,0.013
黄海,山东,青岛,SDH02028,121.03,36.48,2020-10,8.43,7.10,0.50,0.006,未检出,0.013,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02029,121.01,36.29,2020-11,8.07,7.78,0.71,0.095,0.013,0.003
黄海,山东,青岛,SDH02030,120.87,36.15,2020-11,8.09,7.93,0.69,0.074,0.012,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02031,120.16,35.68,2020-11,8.13,7.72,0.59,0.032,0.004,0.008
黄海,山东,青岛,SDH02032,121.16,36.23,2020-11,8.08,7.68,0.82,0.076,0.013,0.003,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02033,120.79,36.42,2020-10,8.34,6.90,0.35,0.013,未检出,0.010
黄海,山东,青岛,SDH02034,120.79,36.22,2020-10,8.25,5.75,0.93,0.021,未检出,0.008,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,青岛,SDH02036,119.82,35.60,2020-10,8.20,6.80,1.12,0.105,0.002,0.010
黄海,山东,青岛,SDH02037,120.93,36.44,2020-10,8.41,6.20,0.33,0.011,未检出,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,日照,SDH12001,119.59,35.33,2020-11,7.92,7.74,0.72,0.211,0.018,0.009
黄海,山东,日照,SDH12006,119.92,35.11,2020-11,8.12,7.98,0.55,0.131,0.008,0.010,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,日照,SDH12007,119.70,35.57,2020-11,7.83,7.49,0.90,0.282,0.018,0.009
黄海,山东,日照,SDH12008,119.64,35.44,2020-11,7.86,7.75,0.90,0.172,0.016,0.010,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,日照,SDH12009,119.49,35.26,2020-11,7.83,8.22,0.84,0.281,0.009,0.007
黄海,山东,日照,SDH12010,119.44,35.17,2020-11,7.99,8.29,0.83,0.268,0.011,0.020,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,山东,日照,SDH12011,119.41,35.06,2020-11,8.03,8.48,0.92,0.288,0.017,0.014
黄海,山东,日照,SDH12012,119.35,35.07,2020-11,8.02,8.34,0.86,0.281,0.016,0.019,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,日照,SDH12013,119.67,35.13,2020-11,8.00,7.68,0.34,0.125,0.011,0.014
黄海,山东,日照,SDH12014,119.62,35.38,2020-11,7.91,7.82,0.71,0.129,0.013,0.021,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,黄海,山东,日照,SDH12015,119.44,35.24,2020-11,7.96,8.44,0.84,0.351,0.021,0.019
黄海,山东,日照,SDH12016,119.70,35.31,2020-11,7.99,7.84,0.53,0.120,0.010,0.016,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,日照,SDH12017,119.83,35.43,2020-11,7.90,8.26,0.80,0.073,0.010,0.017
黄海,山东,日照,SDH12018,120.28,35.05,2020-11,8.11,7.69,0.42,0.067,0.009,0.006,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,山东,日照,SDH12019,119.58,35.06,2020-11,8.04,7.91,0.30,0.120,0.010,0.016
黄海,江苏,连云港,JSH07001,119.87,35.02,2020-10,8.10,7.32,0.66,0.179,0.010,0.025,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,江苏,连云港,JSH07002,119.51,34.96,2020-10,8.04,7.06,1.48,0.282,0.015,0.021
黄海,江苏,连云港,JSH07003,119.31,34.87,2020-10,8.03,7.77,1.15,0.422,0.028,0.024,四类,,,,,,,,,,,,,
,,,,,,,,,,,,,一类,黄海,江苏,连云港,JSH07004,119.76,34.77,2020-10,8.06,7.06,1.12,0.197,0.015,0.018
黄海,江苏,连云港,JSH07005,119.50,34.73,2020-10,8.04,7.16,0.74,0.102,0.008,0.017,一类,,,,,,,,,,,,,
,,,,,,,,,,,,,二类,黄海,江苏,连云港,JSH07006,120.24,34.59,2020-10,8.12,7.37,0.94,0.184,0.018,0.025
黄海,江苏,连云港,JSH07007,119.83,34.51,2020-10,8.01,7.66,1.47,0.265,0.018,0.035,二类,,,,,,,,,,,,,
,,,,,,,,,,,,,三类,黄海,江苏,连云港,JSH07008,119.31,35.01,2020-10,8.03,6.96,1.10,0.359,0.019,0.039
